"","speaker","filename","syllno","syll","tapper","p","PA","totalnsyll","DrumID","DrumTime","DrumVeloc","DrumDur","drumtimediff","corr","sylldur","prepausal","postpausal","f0meanhz","f0meanst","f0rangehz","f0rangest","f0maxhz","f0maxst","intens","seglabel","segdur","f0meanhz_v","f0meanst_v","f0rangehz_v","f0rangest_v","f0maxHz_v","f0maxst_v","intens_v","h1h2","cpps","slope","text","nsyll","ambsyll","nonlex","ip.initial","ip.final","turn","UI","DrumVeloc.log.sc","DrumDur.log.sc","DrumVeloc.sc","DrumDur.sc"
"3974","G","G-L_left_1243",7,"vI","MW","prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.14,0,0,"184.295","90.303","22.312","2.113","194.197","91.217",66.306,"I",0.09,"187.567","90.614","11.796","1.084","194.197","91.217","67.907","-0.016",14.496,-28.59,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 MW",NA,NA,NA,NA
"3975","G","G-L_left_1243",7,"vI","MS","prom","unaccented",8,7,4.32,47,184,0.54,"n",0.14,0,0,"184.295","90.303","22.312","2.113","194.197","91.217",66.306,"I",0.09,"187.567","90.614","11.796","1.084","194.197","91.217","67.907","-0.016",14.496,-28.59,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 MS",-0.95474067049622,0.0993720220095609,-0.916544468883458,0.0140524856829836
"3976","G","G-L_left_1243",7,"vI","LK","not prom","unaccented",8,7,7.262,53,180,0.721,"n",0.14,0,0,"184.295","90.303","22.312","2.113","194.197","91.217",66.306,"I",0.09,"187.567","90.614","11.796","1.084","194.197","91.217","67.907","-0.016",14.496,-28.59,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 LK",0.127097960080823,-0.17434316680894,0.0675077156084152,-0.266608496193439
"3977","G","G-L_left_1243",7,"vI","RU","not prom","unaccented",8,7,4.148,48,68,0.418,"n",0.14,0,0,"184.295","90.303","22.312","2.113","194.197","91.217",66.306,"I",0.09,"187.567","90.614","11.796","1.084","194.197","91.217","67.907","-0.016",14.496,-28.59,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 RU",-0.637777215275252,-1.22220249396708,-0.645114404985985,-1.17358830372924
"3978","G","G-L_left_1243",7,"vI","DH","not prom","unaccented",8,7,4.769,44,81,0.454,"n",0.14,0,0,"184.295","90.303","22.312","2.113","194.197","91.217",66.306,"I",0.09,"187.567","90.614","11.796","1.084","194.197","91.217","67.907","-0.016",14.496,-28.59,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 DH",-0.868671740303395,0.240686991269985,-0.835171747810732,-0.0335710316817657
"3979","G","G-L_left_1243",7,"vI","JV","not prom","unaccented",8,7,5.417,75,181,0.483,"n",0.14,0,0,"184.295","90.303","22.312","2.113","194.197","91.217",66.306,"I",0.09,"187.567","90.614","11.796","1.084","194.197","91.217","67.907","-0.016",14.496,-28.59,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 JV",0.305930994231685,0.576135221568525,0.190015100014177,0.535633847246159
"3980","G","G-L_left_1243",8,"Sn","FS","not prom","unaccented",8,8,5.98,97,51,0.513,"n",0.27,1,0,"274.076","95.107","404.838","20.483","583.599","110.266",62.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 FS",1.73001062048711,-1.18778635717327,1.86487939680517,-0.766001559094312
"3981","G","G-L_left_1243",8,"Sn","SD","not prom","unaccented",8,8,6.055,84,44,0.431,"n",0.27,1,0,"274.076","95.107","404.838","20.483","583.599","110.266",62.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 SD",1.90642879515354,-0.133745288065189,2.04947640517122,-0.310250124905561
"3982","G","G-L_left_1243",8,"Sn","WP","not prom","unaccented",8,8,8.103,46,199,1.032,"n",0.27,1,0,"274.076","95.107","404.838","20.483","583.599","110.266",62.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 WP",0.521312562526893,0.371270531774806,0.507123173443571,-0.0316166013671606
"3983","G","G-L_left_1243",8,"Sn","RU","not prom","unaccented",8,8,4.523,51,96,0.375,"n",0.27,1,0,"274.076","95.107","404.838","20.483","583.599","110.266",62.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 RU",-0.189329146762,0.573269634467635,-0.237673728152731,0.522436083595596
"3984","G","G-L_left_1243",8,"Sn","JV","not prom","unaccented",8,8,5.786,91,133,0.369,"n",0.27,1,0,"274.076","95.107","404.838","20.483","583.599","110.266",62.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 JV",0.918615183993987,-1.07563805513859,0.950075500070887,-1.07126769449232
"3985","G","G-L_left_1243",8,"Sn","CD","not prom","unaccented",8,8,9.378,40,81,0.741,"n",0.27,1,0,"274.076","95.107","404.838","20.483","583.599","110.266",62.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 CD",-0.753857064588938,0.326948550496317,-0.650942827953062,0.248868874842344
"3986","G","G-L_left_1243",8,"Sn","ZL","not prom","unaccented",8,8,7.052,52,102,0.394,"n",0.27,1,0,"274.076","95.107","404.838","20.483","583.599","110.266",62.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 ZL",0.626305707437692,-0.563903839671761,0.533249862910103,-0.509121234473834
"3987","G","G-L_left_1243",8,"Sn","ZE","not prom","unaccented",8,8,5.482,53,116,0.293,"n",0.27,1,0,"274.076","95.107","404.838","20.483","583.599","110.266",62.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 ZE",-1.57304581498113,0.161793566771931,-1.38785672466923,0.0758617868394312
"3988","G","G-L_left_1243",8,"Sn","MW","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.27,1,0,"274.076","95.107","404.838","20.483","583.599","110.266",62.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 MW",NA,NA,NA,NA
"3989","G","G-L_left_1243",8,"Sn","MS","not prom","unaccented",8,8,4.938,49,131,0.618,"n",0.27,1,0,"274.076","95.107","404.838","20.483","583.599","110.266",62.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 MS",-0.617583354353609,-1.57730014672487,-0.623250238840751,-1.47551099671327
"3990","G","G-L_left_1243",8,"Sn","LK","not prom","unaccented",8,8,8,39,135,0.738,"n",0.27,1,0,"274.076","95.107","404.838","20.483","583.599","110.266",62.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 LK",-1.97135465230927,-1.1385800081374,-1.82270832142721,-0.942517359782438
"3991","G","G-L_left_1243",8,"Sn","DH","not prom","unaccented",8,8,5.164,48,96,0.395,"n",0.27,1,0,"274.076","95.107","404.838","20.483","583.599","110.266",62.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeder Mensch kann Bodenwischen",8,"n","n","non-initial","final","final","G-L_left_1243 DH",0.129212986401791,0.508425493757695,0.0863970773597309,0.254180668447654
"3992","M","M-A_left_0004",1,"zOn","SD","prom","unaccented",8,1,1.289,47,65,0,"n",0.12,0,1,"198.066","91.539","42.481","3.647","223.628","93.660",64.507,"O",0.04,"192.989","91.108","6.885","0.615","197.174","91.480","65.568","-4.188",11.671,-24.388,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 SD",-0.0409585061283605,0.64258867586957,-0.117617992224241,0.705997687436875
"3993","M","M-A_left_0004",1,"zOn","ZE","not prom","unaccented",8,1,3.779,51,86,0,"n",0.12,0,1,"198.066","91.539","42.481","3.647","223.628","93.660",64.507,"O",0.04,"192.989","91.108","6.885","0.615","197.174","91.480","65.568","-4.188",11.671,-24.388,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 ZE",-0.923074476013367,-1.03856144533919,-0.897955461496474,-0.943701588016397
"3994","M","M-A_left_0004",1,"zOn","RU","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.12,0,1,"198.066","91.539","42.481","3.647","223.628","93.660",64.507,"O",0.04,"192.989","91.108","6.885","0.615","197.174","91.480","65.568","-4.188",11.671,-24.388,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 RU",NA,NA,NA,NA
"3995","M","M-A_left_0004",1,"zOn","FS","not prom","unaccented",8,1,0.222,36,78,0,"n",0.12,0,1,"198.066","91.539","42.481","3.647","223.628","93.660",64.507,"O",0.04,"192.989","91.108","6.885","0.615","197.174","91.480","65.568","-4.188",11.671,-24.388,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 FS",-1.48144507673887,0.63773041928155,-1.4133668958746,0.458066748096723
"3996","M","M-A_left_0004",1,"zOn","MW","not prom","unaccented",8,1,3.613,48,86,0,"n",0.12,0,1,"198.066","91.539","42.481","3.647","223.628","93.660",64.507,"O",0.04,"192.989","91.108","6.885","0.615","197.174","91.480","65.568","-4.188",11.671,-24.388,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 MW",-0.567248173055378,-0.838507325732702,-0.570645392029998,-0.833057312889245
"3997","M","M-A_left_0004",1,"zOn","WP","not prom","unaccented",8,1,0.282,44,122,0,"n",0.12,0,1,"198.066","91.539","42.481","3.647","223.628","93.660",64.507,"O",0.04,"192.989","91.108","6.885","0.615","197.174","91.480","65.568","-4.188",11.671,-24.388,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 WP",-1.70765259429237,-0.5621863450354,-1.69066062038877,-0.469125344033436
"3998","M","M-A_left_0004",1,"zOn","ZL","not prom","unaccented",8,1,0.043,48,91,0,"n",0.12,0,1,"198.066","91.539","42.481","3.647","223.628","93.660",64.507,"O",0.04,"192.989","91.108","6.885","0.615","197.174","91.480","65.568","-4.188",11.671,-24.388,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 ZL",-0.357319271721405,0.42997582239621,-0.44487715759625,0.228476442641765
"3999","M","M-A_left_0004",1,"zOn","LK","not prom","unaccented",8,1,3.529,51,299,0,"n",0.12,0,1,"198.066","91.539","42.481","3.647","223.628","93.660",64.507,"O",0.04,"192.989","91.108","6.885","0.615","197.174","91.480","65.568","-4.188",11.671,-24.388,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 LK",0.199178660898613,1.17653544232954,0.130984207998896,1.09727520616309
"4000","M","M-A_left_0004",1,"zOn","MS","not prom","unaccented",8,1,0.312,50,126,0,"n",0.12,0,1,"198.066","91.539","42.481","3.647","223.628","93.660",64.507,"O",0.04,"192.989","91.108","6.885","0.615","197.174","91.480","65.568","-4.188",11.671,-24.388,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 MS",-0.0558042186302575,-0.622252262169701,-0.0884322237233207,-0.61740623001747
"4001","M","M-A_left_0004",1,"zOn","DH","not prom","unaccented",8,1,3.712,66,51,0,"n",0.12,0,1,"198.066","91.539","42.481","3.647","223.628","93.660",64.507,"O",0.04,"192.989","91.108","6.885","0.615","197.174","91.480","65.568","-4.188",11.671,-24.388,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 DH",0.099965408943633,0.114758472237656,0.0452914500400563,-0.206646176028495
"4002","M","M-A_left_0004",1,"zOn","JV","not prom","unaccented",8,1,3.266,67,146,0,"n",0.12,0,1,"198.066","91.539","42.481","3.647","223.628","93.660",64.507,"O",0.04,"192.989","91.108","6.885","0.615","197.174","91.480","65.568","-4.188",11.671,-24.388,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 JV",0.483847554813311,-0.146932628204269,0.409332617182361,-0.2585197563149
"4003","M","M-A_left_0004",1,"zOn","CD","not prom","unaccented",8,1,0.105,84,93,0,"n",0.12,0,1,"198.066","91.539","42.481","3.647","223.628","93.660",64.507,"O",0.04,"192.989","91.108","6.885","0.615","197.174","91.480","65.568","-4.188",11.671,-24.388,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 CD",2.37635583556422,0.689839776355402,2.41872347200336,0.670197080257038
"4004","M","M-A_left_0004",2,"d6n","SD","not prom","unaccented",8,2,1.807,48,26,0.518,"n",0.12,0,0,"196.793","91.446","6.095","0.536","199.756","91.705",63.504,"6",0.05,"196.475","91.418","2.092","0.184","197.503","91.509","64.105","-0.056",17.714,-24.106,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 SD",0.0775335574515484,-2.12218039146606,0,-1.98023741598148
"4005","M","M-A_left_0004",2,"d6n","LK","not prom","unaccented",8,2,4.237,55,225,0.708,"n",0.12,0,0,"196.793","91.446","6.095","0.536","199.756","91.705",63.504,"6",0.05,"196.475","91.418","2.092","0.184","197.503","91.509","64.105","-0.056",17.714,-24.106,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 LK",0.706861189013325,0.342967425964543,0.65492103999448,0.170617685409097
"4006","M","M-A_left_0004",2,"d6n","WP","not prom","unaccented",8,2,1.155,45,103,0.873,"n",0.12,0,0,"196.793","91.446","6.095","0.536","199.756","91.705",63.504,"6",0.05,"196.475","91.418","2.092","0.184","197.503","91.509","64.105","-0.056",17.714,-24.106,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 WP",-0.718001127407753,-0.850506768185131,-0.724568837309472,-0.574143094096885
"4007","M","M-A_left_0004",2,"d6n","RU","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.12,0,0,"196.793","91.446","6.095","0.536","199.756","91.705",63.504,"6",0.05,"196.475","91.418","2.092","0.184","197.503","91.509","64.105","-0.056",17.714,-24.106,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 RU",NA,NA,NA,NA
"4008","M","M-A_left_0004",2,"d6n","MW","not prom","unaccented",8,2,3.944,49,72,0.331,"n",0.12,0,0,"196.793","91.446","6.095","0.536","199.756","91.705",63.504,"6",0.05,"196.475","91.418","2.092","0.184","197.503","91.509","64.105","-0.056",17.714,-24.106,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 MW",-0.490096971756282,-1.18971370898029,-0.5121176595141,-1.02464338895412
"4009","M","M-A_left_0004",2,"d6n","FS","not prom","unaccented",8,2,0.475,60,51,0.253,"n",0.12,0,0,"196.793","91.446","6.095","0.536","199.756","91.705",63.504,"6",0.05,"196.475","91.418","2.092","0.184","197.503","91.509","64.105","-0.056",17.714,-24.106,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 FS",1.13215785830157,-0.563323907747691,1.22125877410524,-0.572583435120904
"4010","M","M-A_left_0004",2,"d6n","ZE","not prom","unaccented",8,2,4.022,73,87,0.243,"n",0.12,0,0,"196.793","91.446","6.095","0.536","199.756","91.705",63.504,"6",0.05,"196.475","91.418","2.092","0.184","197.503","91.509","64.105","-0.056",17.714,-24.106,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 ZE",0.277270362082172,-1.00133030827841,0.148668122764317,-0.918867335700176
"4011","M","M-A_left_0004",2,"d6n","ZL","not prom","unaccented",8,2,0.377,71,64,0.334,"n",0.12,0,0,"196.793","91.446","6.095","0.536","199.756","91.705",63.504,"6",0.05,"196.475","91.418","2.092","0.184","197.503","91.509","64.105","-0.056",17.714,-24.106,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 ZL",1.17059088556946,0.041814703732667,1.22568196480599,-0.31986701969847
"4012","M","M-A_left_0004",2,"d6n","CD","not prom","unaccented",8,2,0.826,47,86,0.721,"n",0.12,0,0,"196.793","91.446","6.095","0.536","199.756","91.705",63.504,"6",0.05,"196.475","91.418","2.092","0.184","197.503","91.509","64.105","-0.056",17.714,-24.106,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 CD",-0.116181404717992,0.590880656973048,-0.184702519680256,0.488007582711435
"4013","M","M-A_left_0004",2,"d6n","DH","not prom","unaccented",8,2,3.962,63,68,0.25,"n",0.12,0,0,"196.793","91.446","6.095","0.536","199.756","91.705",63.504,"6",0.05,"196.475","91.418","2.092","0.184","197.503","91.509","64.105","-0.056",17.714,-24.106,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 DH",-0.263989235753212,0.455424456873097,-0.317040150280394,0.120143125597962
"4014","M","M-A_left_0004",2,"d6n","MS","not prom","unaccented",8,2,0.747,48,139,0.435,"n",0.12,0,0,"196.793","91.446","6.095","0.536","199.756","91.705",63.504,"6",0.05,"196.475","91.418","2.092","0.184","197.503","91.509","64.105","-0.056",17.714,-24.106,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 MS",-0.559325087410811,-0.265524840068264,-0.560070750247698,-0.339439788797484
"4015","M","M-A_left_0004",2,"d6n","JV","not prom","unaccented",8,2,3.594,45,123,0.328,"n",0.12,0,0,"196.793","91.446","6.095","0.536","199.756","91.705",63.504,"6",0.05,"196.475","91.418","2.092","0.184","197.503","91.509","64.105","-0.056",17.714,-24.106,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 JV",-0.986779405953105,-0.73173905798522,-1.00326621858422,-0.739000919566836
"4016","M","M-A_left_0004",3,"nu:6","FS","not prom","unaccented",8,3,0.884,53,46,0.409,"n",0.13,0,0,"192.950","91.098","19.280","1.723","203.466","92.024",62.914,"u:6",0.1,"190.842","90.911","13.547","1.229","197.733","91.529","63.235","-1.043",15.86,-22.424,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 FS",0.497451313486735,-0.855003774524588,0.452826287027785,-0.763444580161205
"4017","M","M-A_left_0004",3,"nu:6","RU","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.13,0,0,"192.950","91.098","19.280","1.723","203.466","92.024",62.914,"u:6",0.1,"190.842","90.911","13.547","1.229","197.733","91.529","63.235","-1.043",15.86,-22.424,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 RU",NA,NA,NA,NA
"4018","M","M-A_left_0004",3,"nu:6","CD","not prom","unaccented",8,3,1.555,51,115,0.729,"n",0.13,0,0,"192.950","91.098","19.280","1.723","203.466","92.024",62.914,"u:6",0.1,"190.842","90.911","13.547","1.229","197.733","91.529","63.235","-1.043",15.86,-22.424,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 CD",0.234423612770592,0.958359401733268,0.0967489388801343,1.24279264397179
"4019","M","M-A_left_0004",3,"nu:6","JV","not prom","unaccented",8,3,3.901,41,109,0.307,"n",0.13,0,0,"192.950","91.098","19.280","1.723","203.466","92.024",62.914,"u:6",0.1,"190.842","90.911","13.547","1.229","197.733","91.529","63.235","-1.043",15.86,-22.424,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 JV",-1.3307264485564,-1.14397224073735,-1.26010237054178,-1.03146771458975
"4020","M","M-A_left_0004",3,"nu:6","SD","not prom","unaccented",8,3,4.622,54,61,2.815,"n",0.13,0,0,"192.950","91.098","19.280","1.723","203.466","92.024",62.914,"u:6",0.1,"190.842","90.911","13.547","1.229","197.733","91.529","63.235","-1.043",15.86,-22.424,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 SD",0.740435932002248,0.450946554658701,0.705707953345447,0.430486394778582
"4021","M","M-A_left_0004",3,"nu:6","MW","not prom","unaccented",8,3,4.344,45,94,0.4,"n",0.13,0,0,"192.950","91.098","19.280","1.723","203.466","92.024",62.914,"u:6",0.1,"190.842","90.911","13.547","1.229","197.733","91.529","63.235","-1.043",15.86,-22.424,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 MW",-0.808732002582242,-0.662692839648609,-0.746228589577689,-0.723579555137887
"4022","M","M-A_left_0004",3,"nu:6","DH","not prom","unaccented",8,3,4.312,53,77,0.35,"n",0.13,0,0,"192.950","91.098","19.280","1.723","203.466","92.024",62.914,"u:6",0.1,"190.842","90.911","13.547","1.229","197.733","91.529","63.235","-1.043",15.86,-22.424,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 DH",-1.61624468272231,0.602614734247788,-1.52481215134856,0.293149226459028
"4023","M","M-A_left_0004",3,"nu:6","ZE","not prom","unaccented",8,3,4.292,46,94,0.27,"n",0.13,0,0,"192.950","91.098","19.280","1.723","203.466","92.024",62.914,"u:6",0.1,"190.842","90.911","13.547","1.229","197.733","91.529","63.235","-1.043",15.86,-22.424,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 ZE",-1.2684313900256,-0.752109848021674,-1.13582445791938,-0.745027569486629
"4024","M","M-A_left_0004",3,"nu:6","MS","not prom","unaccented",8,3,1.267,49,125,0.52,"n",0.13,0,0,"192.950","91.098","19.280","1.723","203.466","92.024",62.914,"u:6",0.1,"190.842","90.911","13.547","1.229","197.733","91.529","63.235","-1.043",15.86,-22.424,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 MS",-0.304995490634112,-0.651200280949044,-0.324251486985509,-0.638788263957469
"4025","M","M-A_left_0004",3,"nu:6","ZL","not prom","unaccented",8,3,0.644,36,33,0.267,"n",0.13,0,0,"192.950","91.098","19.280","1.723","203.466","92.024",62.914,"u:6",0.1,"190.842","90.911","13.547","1.229","197.733","91.529","63.235","-1.043",15.86,-22.424,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 ZL",-1.48011898990531,-0.6886558807661,-1.31647322145829,-0.949446550533555
"4026","M","M-A_left_0004",3,"nu:6","LK","not prom","unaccented",8,3,4.896,50,150,0.659,"n",0.13,0,0,"192.950","91.098","19.280","1.723","203.466","92.024",62.914,"u:6",0.1,"190.842","90.911","13.547","1.229","197.733","91.529","63.235","-1.043",15.86,-22.424,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 LK",0.0660337296289439,-0.845676368296087,0,-0.768562234274005
"4027","M","M-A_left_0004",3,"nu:6","WP","not prom","unaccented",8,3,2.276,46,125,1.121,"n",0.13,0,0,"192.950","91.098","19.280","1.723","203.466","92.024",62.914,"u:6",0.1,"190.842","90.911","13.547","1.229","197.733","91.529","63.235","-1.043",15.86,-22.424,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 WP",0.249897986881444,-0.520813586350744,0.241522945769824,-0.452543594023417
"4028","M","M-A_left_0004",4,"Um","SD","not prom","unaccented",8,4,5.822,56,58,1.2,"n",0.08,0,0,"177.164","89.605","34.769","3.560","187.068","90.569",60.919,"U",0.03,"183.444","90.228","11.506","1.099","187.068","90.569","63.287","-3.012",11.663,-21.574,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 SD",0.945119038897375,0.298779060983656,0.940943937793929,0.223852925284863
"4029","M","M-A_left_0004",4,"Um","MW","not prom","unaccented",8,4,4.742,41,84,0.398,"n",0.08,0,0,"177.164","89.605","34.769","3.560","187.068","90.569",60.919,"U",0.03,"183.444","90.228","11.506","1.099","187.068","90.569","63.287","-3.012",11.663,-21.574,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 MW",-1.15704850345678,-0.885017941094097,-0.980339519641278,-0.860426752327085
"4030","M","M-A_left_0004",4,"Um","WP","not prom","unaccented",8,4,3.229,46,134,0.953,"n",0.08,0,0,"177.164","89.605","34.769","3.560","187.068","90.569",60.919,"U",0.03,"183.444","90.228","11.506","1.099","187.068","90.569","63.287","-3.012",11.663,-21.574,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 WP",0.249897986881444,-0.402404109752809,0.241522945769824,-0.402798343993362
"4031","M","M-A_left_0004",4,"Um","DH","not prom","unaccented",8,4,4.857,77,42,0.545,"n",0.08,0,0,"177.164","89.605","34.769","3.560","187.068","90.569",60.919,"U",0.03,"183.444","90.228","11.506","1.099","187.068","90.569","63.287","-3.012",11.663,-21.574,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 DH",1.30598082275244,-0.115156271036823,1.37384065121504,-0.379652276889561
"4032","M","M-A_left_0004",4,"Um","ZL","not prom","unaccented",8,4,0.914,42,9,0.27,"n",0.08,0,0,"177.164","89.605","34.769","3.560","187.068","90.569",60.919,"U",0.03,"183.444","90.228","11.506","1.099","187.068","90.569","63.287","-3.012",11.663,-21.574,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 ZL",-0.878481430801193,-2.12151076364925,-0.88067518952727,-1.43686296150265
"4033","M","M-A_left_0004",4,"Um","RU","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.08,0,0,"177.164","89.605","34.769","3.560","187.068","90.569",60.919,"U",0.03,"183.444","90.228","11.506","1.099","187.068","90.569","63.287","-3.012",11.663,-21.574,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 RU",NA,NA,NA,NA
"4034","M","M-A_left_0004",4,"Um","CD","not prom","unaccented",8,4,2.313,43,93,0.758,"n",0.08,0,0,"177.164","89.605","34.769","3.560","187.068","90.569",60.919,"U",0.03,"183.444","90.228","11.506","1.099","187.068","90.569","63.287","-3.012",11.663,-21.574,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 CD",-0.497990741979463,0.689839776355402,-0.466153978240647,0.670197080257038
"4035","M","M-A_left_0004",4,"Um","JV","not prom","unaccented",8,4,4.261,43,109,0.36,"n",0.08,0,0,"177.164","89.605","34.769","3.560","187.068","90.569",60.919,"U",0.03,"183.444","90.228","11.506","1.099","187.068","90.569","63.287","-3.012",11.663,-21.574,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 JV",-1.15475209958172,-1.14397224073735,-1.131684294563,-1.03146771458975
"4036","M","M-A_left_0004",4,"Um","MS","not prom","unaccented",8,4,1.831,46,103,0.564,"n",0.08,0,0,"177.164","89.605","34.769","3.560","187.068","90.569",60.919,"U",0.03,"183.444","90.228","11.506","1.099","187.068","90.569","63.287","-3.012",11.663,-21.574,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 MS",-1.08427871299823,-1.35448537630707,-1.03170927677207,-1.10919301063745
"4037","M","M-A_left_0004",4,"Um","ZE","not prom","unaccented",8,4,4.55,71,99,0.258,"n",0.08,0,0,"177.164","89.605","34.769","3.560","187.068","90.569",60.919,"U",0.03,"183.444","90.228","11.506","1.099","187.068","90.569","63.287","-3.012",11.663,-21.574,"sondern nur um Alltagskultur",8,"n","n","initial","final","final","M-A_left_0004 ZE",0.184292356112797,-0.585209420187814,0.0535205241951541,-0.620856307905524
